0.8397239,0.17499548
0.75699544,0.14924401
0.87415206,0.91423666
0.2545571,0.54396594
0.49962205,0.03694105
0.8927546,0.25023767
0.50768095,0.041500986
0.35498926,0.4995624
0.63808,0.58393514
0.8612071,0.27380866
0.7106106,0.93837553
0.75611913,0.04070416
0.88352025,0.18434149
0.7880655,0.5023457
0.7502154,0.9563619
0.6287843,0.7643929
0.6128787,0.108412415
0.25514507,0.47753957
0.9139012,0.8614784
0.7779932,0.8428792
0.26002783,0.616331
0.5895103,0.6958672
0.80296147,0.08068156
0.92207277,0.8596084
0.8456047,0.24651414
0.67302644,0.45276615
0.497523,0.8781444
0.90042114,0.462349
0.74020576,0.410643
0.68285024,0.51564956
0.34265178,0.7163651
0.19963083,0.59240097
0.22208628,0.7429856
0.61526567,0.8012339
0.6507556,0.7010263
0.97575563,0.6795544
0.68588233,0.10100758
0.5161914,0.29817182
0.48934406,0.08838618
0.3628481,0.39875585
0.5665949,0.9289328
0.77029234,0.055565715
0.6869362,0.940021
0.8389194,0.7905649
0.016168237,0.5246237
0.61455315,0.37393796
0.33250552,0.591195
0.9323385,0.35394663
0.8926797,0.49875563
0.6789542,0.12095657
0.3186934,0.6733707
0.8281768,0.2794146
0.81500554,0.92369205
0.75751626,0.18055555
0.6212833,0.30968457
0.2687489,0.73291206
0.3339696,0.7290833
0.4163709,0.07982275
0.5545532,0.24249245
0.46503186,0.28837413
0.8553144,0.30102208
0.22476086,0.78262305
0.23380926,0.8444503
0.7657861,0.13171163
0.65521413,0.6718285
0.3095286,0.092680305
0.37085578,0.8766682
0.7132878,0.11665481
0.3269827,0.1317707
0.98859763,0.6965854
0.9596348,0.48587778
0.52619827,0.8691938
0.5327565,0.91290057
0.39106047,0.08846754
0.26199862,0.14160061
0.2657163,0.681175
0.9349505,0.597481
0.7127793,0.0097332
0.6695009,0.4787626
0.39167434,0.20974821
0.6029601,0.38802436
0.6353939,0.4651948
0.24628744,0.5987817
0.6440389,0.33922464
0.91576374,0.5289804
0.37377208,0.30728072
0.62893105,0.87697935
0.9091893,0.17016548
0.5581981,0.34018
0.89123905,0.6206003
0.33436745,0.047379583
0.68723345,0.07239726
0.78515226,0.4708784
0.64976096,0.34628636
0.6804766,0.815474
0.60132474,0.15005443
0.6774851,0.6774412
0.37724304,0.90506303
0.6459067,0.45695394
0.59322196,0.18004763
0.7892033,0.3937508
0.34868097,0.83488166
0.36891884,0.6232125
0.3174916,0.66188896
0.26537722,0.7688821
0.8312174,0.22377312
0.5915398,0.17747751
0.5666484,0.26292783
0.45602375,0.3159434
0.49603227,0.568398
0.6508337,0.3722967
0.29968166,0.7659514
0.074753135,0.5493555
0.37910116,0.05152875
0.5753708,0.4314492
0.47963595,0.7996583
0.87439954,0.14828366
0.8679589,0.17728525
0.86049587,0.3655167
0.34777313,0.048826694
0.07503143,0.5053294
0.26706505,0.74500215
0.33395192,0.9228076
0.08253023,0.29370695
0.6187493,0.8542185
0.3876862,0.9104918
0.58507,0.67239416
0.7900829,0.11646667
0.823639,0.7852513
0.5894037,0.5856065
0.3654471,0.4253255
0.44406837,0.90593874
0.9765437,0.67394084
0.72065204,0.97842824
0.5984205,0.22619483
0.6250396,0.0876787
0.6930766,0.6948927
0.8315228,0.67613935
0.57638294,0.43216258
0.22635001,0.74895966
0.3502391,0.89028144
0.5050866,0.12539396
0.47653252,0.2421127
0.90985245,0.6572529
0.36043334,0.2422286
0.59541464,0.86213493
0.95562816,0.3509936
0.6381227,0.56142074
0.2797229,0.5155027
0.12071526,0.12920678
0.68770546,0.16821668
0.7336248,0.449075
0.34704435,0.048378527
0.681278,0.19103149
0.71571517,0.06699169
0.86757845,0.54321307
0.8094691,0.10001078
0.8407599,0.5471069
0.2506809,0.57852083
0.2611374,0.13019693
0.5045819,0.06629035
0.8156824,0.22598335
0.3812995,0.071967274
0.77919316,0.47110227
0.91695905,0.54513365
0.85492146,0.4709857
0.9585432,0.615345
0.69287586,0.3987022
0.36091864,0.36552703
0.6723294,0.5965724
0.6173809,0.951864
0.6382319,0.8097187
0.3698023,0.43000904
0.07244432,0.53893036
0.84167206,0.35494375
0.87585294,0.5963415
0.61567736,0.65921307
0.8136108,0.32743517
0.34173155,0.82810366
0.049283296,0.50351804
0.84766734,0.55443937
0.35374188,0.5202646
0.46132576,0.72851014
0.37309486,0.10906115
0.23143157,0.7883563
0.68501085,0.12749955
0.39081123,0.08422807
0.8134887,0.93609834
0.29874972,0.46966758
0.41177195,0.88107336
0.40490746,0.45073247
0.48106182,0.61073303
0.70886034,0.16437307
0.75015265,0.18215445
0.51653713,0.68810344
0.047076464,0.47676095
0.50480974,0.46082586
0.6409157,0.48915073
0.8863423,0.9226792
0.80714536,0.57906634
0.6767841,0.12058604
0.10174528,0.3948596
0.31346443,0.5853834
0.6319574,0.3452907
0.8542166,0.82090735
0.47338724,0.6292358
0.6871622,0.6073395
0.7169394,0.922181
0.86899185,0.673272
0.24059814,0.57493186
0.7151835,0.86652267
0.8834483,0.86410886
0.7784479,0.26436618
0.8694927,0.6914489
0.439135,0.46151704
0.7123029,0.037596047
0.14800641,0.22420767
0.03529221,0.5184062
0.9306326,0.57440794
0.6599776,0.10662532
0.8491012,0.46971425
0.37900734,0.09385052
0.5484285,0.28756016
