0.25514507,0.47753957
0.39167434,0.20974821
0.91576374,0.5289804
0.8179127,0.739165
0.08180517,0.08480054
0.3604732,0.64989734
0.56183255,0.040777177
0.31562838,0.85955834
0.54835206,0.2953332
0.6558095,0.07107782
0.28160638,0.7827349
0.37554246,0.41968527
0.3792999,0.08180192
0.06852034,0.600496
0.35597423,0.34285808
0.9321254,0.509838
0.118406266,0.05225134
0.72726226,0.82525957
0.9288169,0.68091273
0.42391008,0.29795444
0.8349891,0.42827106
0.62900764,0.9531927
0.33449757,0.7677736
0.14902899,0.059351355
0.906878,0.3516816
0.6968253,0.69623554
0.051970452,0.4873774
0.6354052,0.40693295
0.26209828,0.06706545
0.40118754,0.41598275
0.4239985,0.46669215
0.6261691,0.0009569526
0.33203286,0.5085781
0.8940589,0.83010316
0.4834054,0.06189686
0.61839473,0.90052116
0.6542966,0.58040756
0.30471897,0.34091818
0.6632641,0.11451101
0.13582101,0.41079086
0.10944182,0.4338044
0.50462204,0.6014137
0.80414116,0.26138583
0.786078,0.7436612
0.75200623,0.39070868
0.54500276,0.17037496
0.89185035,0.7150557
0.18649647,0.080019355
0.68076503,0.67500097
0.6591109,0.30254668
0.04953423,0.59373915
0.68377125,0.37562558
0.33963463,0.7039797
0.26546723,0.7055318
0.35606915,0.1121752
0.37762928,0.6342975
0.03285688,0.56815314
0.08154759,0.5419067
0.4949799,0.06107974
0.24713996,0.743529
0.8039235,0.2619559
0.9804276,0.70586485
0.9158468,0.7588475
0.78977984,0.57414687
0.7107797,0.90312326
0.30879486,0.33702552
0.6406726,0.50713086
0.02514863,0.13899985
0.5462273,0.35465974
0.36730805,0.7417053
0.35211575,0.8029367
0.5510351,0.89017355
0.68215615,0.98829865
0.72685593,0.101284236
0.37461588,0.18049946
0.8978996,0.17292106
0.34490305,0.18463284
0.019259095,0.43555555
0.4746486,0.8862115
0.66494215,0.05810827
0.7987493,0.17319727
0.1089651,0.17149383
0.41160128,0.6763319
0.22517687,0.75694215
0.6415379,0.26241118
0.6699817,0.9040837
0.3637737,0.40800905
0.06862071,0.47077253
0.122478664,0.43822378
0.42705715,0.95083153
0.5079793,0.5206055
0.7835843,0.04063046
0.32614565,0.86025846
0.67638034,0.9458947
0.9095306,0.86900896
0.024958253,0.5762148
0.25294024,0.08295676
0.66482836,0.45276755
0.6703279,0.10169938
0.79708385,0.14342085
0.15699998,0.090049386
0.707713,0.22150442
0.6457206,0.29801482
0.2640903,0.71431386
0.8870652,0.9470141
0.6151249,0.9104699
0.6476844,0.91697085
0.33489046,0.63559276
0.4963507,0.9553051
0.22977379,0.5804676
0.8154061,0.8485849
0.9507724,0.5352626
0.9581949,0.71621644
0.69471645,0.66550267
0.1802178,0.535645
0.6251234,0.57419074
0.3990619,0.26072773
0.788525,0.2803703
0.18079597,0.19334126
0.66543883,0.19543156
