0.17504072,0.4001462
0.17421323,0.3511091
0.18987077,0.40547773
0.18225926,0.380167
0.13379759,0.4002682
0.16575232,0.3489854
0.21735346,0.39459646
0.17154521,0.40278697
0.17155889,0.40272415
0.17492756,0.40033603
0.189809,0.40552178
0.18358311,0.40249428
0.09925279,0.35990754
0.17519155,0.39997876
0.18670273,0.40150955
0.10679725,0.37077788
0.10127938,0.35918063
0.10133627,0.36397737
0.16150603,0.35532555
0.18997034,0.4055977
0.092722446,0.35098827
0.16442892,0.34574354
0.14070848,0.41344655
0.17436254,0.3967445
0.18860018,0.39948088
0.1620076,0.35450953
0.1854575,0.3952619
0.16199467,0.35451335
0.1067633,0.37178358
0.13825697,0.36258987
0.18657222,0.40127456
0.09691557,0.3525342
0.1066466,0.3718294
0.16580874,0.34908098
0.18991691,0.40563387
0.15867731,0.3409415
0.17602682,0.35116732
0.09923932,0.35988802
0.13547069,0.4032638
0.10685408,0.37077385
0.17149386,0.40273002
0.2767591,0.43403658
0.13798937,0.34903622
0.10445738,0.36286736
0.22567576,0.38480616
0.10461494,0.362752
0.26681697,0.43014425
0.2075662,0.3125447
0.1333788,0.3990351
0.17484885,0.40029135
0.26650494,0.4296968
0.21922714,0.4046266
0.18224847,0.38020882
0.10294464,0.37189534
0.1804071,0.3856569
0.091609746,0.35337478
0.09920627,0.35988814
0.10237613,0.373478
0.17320001,0.3969789
0.27585894,0.43175977
0.16908455,0.39938575
0.2757812,0.43170834
0.2194441,0.4059258
0.17039129,0.40305948
0.16595596,0.3984229
0.10177818,0.37423193
0.1670875,0.40048367
0.16644734,0.400949
0.28545785,0.40823635
0.28558955,0.40812513
0.1063599,0.32904258
0.10839018,0.32676324
0.23865832,0.35303962
0.2861043,0.40758044
0.10853049,0.32655275
0.108373106,0.32680827
0.106070906,0.32950968
0.28534093,0.40835595
0.14079711,0.41467202
0.091742516,0.35317463
0.16651493,0.3971727
0.2193673,0.4046879
0.21779776,0.403086
0.10149872,0.3631786
0.2755365,0.43200973
0.21923274,0.40454522
0.27552325,0.43200737
0.14101797,0.41462076
0.21632755,0.40250513
0.17543083,0.39621142
0.22648376,0.38749805
0.26771206,0.4297009
0.2686515,0.4296304
0.09498346,0.35324982
0.1935873,0.3820452
0.09495714,0.35327154
0.21741381,0.3914578
0.099155754,0.35985383
0.22541672,0.3840451
0.22060585,0.39203817
0.09508729,0.35331124
0.22331406,0.39432696
0.22287872,0.39776787
0.22065756,0.39207077
0.2310527,0.38753307
0.23106204,0.38753945
0.22266324,0.40488285
0.22267744,0.4048817
0.22290431,0.3977965
0.22269298,0.40483713
0.23107417,0.3875884
0.23105462,0.38754082
0.2168721,0.40371028
0.13895276,0.36287755
0.1859864,0.3832548
0.1935283,0.3887914
0.1355589,0.40379757
0.0939405,0.35172176
0.17000186,0.40321517
0.27190763,0.42877468
0.29860747,0.27253652
0.191657,0.2976191
0.19226173,0.29704863
0.27150416,0.30669147
0.24088466,0.35082513
0.27208242,0.31696585
0.24564205,0.3549231
0.28498012,0.36046773
0.29295528,0.35954934
0.29477656,0.343378
0.2929694,0.35932434
0.29733038,0.27441758
0.19335228,0.29681346
0.2598999,0.27526098
0.2666641,0.3649322
0.26761627,0.36548102
0.29336935,0.3593377
0.28477272,0.36027008
0.2991609,0.27184713
0.18453312,0.29489434
